ROI,Feature,EffectSize,ROI_Name,Network
55,Spectral_Slope,0.14958257907612504,Schaefer2018_17Networks_LH_SomMotB_Cent_2,SomMotB
56,DFA,0.10184627875003442,Schaefer2018_17Networks_LH_SomMotB_Cent_3,SomMotB
56,HFD,-0.33619942986499163,Schaefer2018_17Networks_LH_SomMotB_Cent_3,SomMotB
56,Spectral_Slope,0.15895209771154872,Schaefer2018_17Networks_LH_SomMotB_Cent_3,SomMotB
57,DFA,0.03572466447065524,Schaefer2018_17Networks_LH_SomMotB_Cent_4,SomMotB
57,HFD,-0.2551529332279726,Schaefer2018_17Networks_LH_SomMotB_Cent_4,SomMotB
57,Spectral_Slope,-0.009827573878941075,Schaefer2018_17Networks_LH_SomMotB_Cent_4,SomMotB
58,DFA,-0.2066699122955256,Schaefer2018_17Networks_LH_SomMotB_Cent_5,SomMotB
58,HFD,0.03515800834361969,Schaefer2018_17Networks_LH_SomMotB_Cent_5,SomMotB
58,Spectral_Slope,-0.20887280769024727,Schaefer2018_17Networks_LH_SomMotB_Cent_5,SomMotB
59,DFA,0.18479584981743474,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_1,DorsAttnA
59,HFD,-0.3910283159928681,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_1,DorsAttnA
59,Spectral_Slope,0.29484913019055214,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_1,DorsAttnA
60,DFA,0.1328153058986494,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_2,DorsAttnA
60,HFD,-0.11556993541878283,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_2,DorsAttnA
60,Spectral_Slope,0.16190142796947052,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_2,DorsAttnA
61,DFA,0.10702111881829247,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_3,DorsAttnA
61,HFD,0.022722417916021524,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_3,DorsAttnA
61,Spectral_Slope,-0.2006358973180381,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_3,DorsAttnA
62,DFA,-0.14197974648263645,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_4,DorsAttnA
62,HFD,0.24764639107792455,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_4,DorsAttnA
62,Spectral_Slope,-0.21638318110127158,Schaefer2018_17Networks_LH_DorsAttnA_TempOcc_4,DorsAttnA
63,DFA,0.2779262594860826,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA
63,HFD,-0.20432836707212013,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA
63,Spectral_Slope,0.15801194404083618,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_1,DorsAttnA
64,DFA,0.16717799344573211,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_2,DorsAttnA
64,HFD,-0.17693937729092696,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_2,DorsAttnA
64,Spectral_Slope,0.002989330018745795,Schaefer2018_17Networks_LH_DorsAttnA_ParOcc_2,DorsAttnA
65,DFA,0.18169418723284567,Schaefer2018_17Networks_LH_DorsAttnA_SPL_2,DorsAttnA
65,HFD,-0.3710352573508892,Schaefer2018_17Networks_LH_DorsAttnA_SPL_2,DorsAttnA
65,Spectral_Slope,0.30403998075713795,Schaefer2018_17Networks_LH_DorsAttnA_SPL_2,DorsAttnA
66,DFA,0.3490527218599686,Schaefer2018_17Networks_LH_DorsAttnA_SPL_3,DorsAttnA
66,HFD,0.019761472096276246,Schaefer2018_17Networks_LH_DorsAttnA_SPL_3,DorsAttnA
66,Spectral_Slope,0.11724637894105275,Schaefer2018_17Networks_LH_DorsAttnA_SPL_3,DorsAttnA
67,DFA,-0.019735768464521002,Schaefer2018_17Networks_LH_DorsAttnA_SPL_4,DorsAttnA
67,HFD,-0.09134890203225295,Schaefer2018_17Networks_LH_DorsAttnA_SPL_4,DorsAttnA
67,Spectral_Slope,0.1050863865820441,Schaefer2018_17Networks_LH_DorsAttnA_SPL_4,DorsAttnA
68,DFA,0.19627948363317124,Schaefer2018_17Networks_LH_DorsAttnA_SPL_5,DorsAttnA
68,HFD,-0.1901398843630491,Schaefer2018_17Networks_LH_DorsAttnA_SPL_5,DorsAttnA
68,Spectral_Slope,0.11113327534264805,Schaefer2018_17Networks_LH_DorsAttnA_SPL_5,DorsAttnA
69,DFA,0.10869447465943505,Schaefer2018_17Networks_LH_DorsAttnA_SPL_6,DorsAttnA
69,HFD,-0.1357716540500475,Schaefer2018_17Networks_LH_DorsAttnA_SPL_6,DorsAttnA
69,Spectral_Slope,0.045316496181962755,Schaefer2018_17Networks_LH_DorsAttnA_SPL_6,DorsAttnA
70,DFA,0.08102309136665609,Schaefer2018_17Networks_LH_DorsAttnA_SPL_7,DorsAttnA
70,HFD,-0.03261862572168266,Schaefer2018_17Networks_LH_DorsAttnA_SPL_7,DorsAttnA
70,Spectral_Slope,-0.18472795386584978,Schaefer2018_17Networks_LH_DorsAttnA_SPL_7,DorsAttnA
71,DFA,-0.0664227335172195,Schaefer2018_17Networks_LH_DorsAttnA_SPL_8,DorsAttnA
71,HFD,0.061330365892612024,Schaefer2018_17Networks_LH_DorsAttnA_SPL_8,DorsAttnA
71,Spectral_Slope,-0.004178513335764553,Schaefer2018_17Networks_LH_DorsAttnA_SPL_8,DorsAttnA
72,DFA,0.3763001259447095,Schaefer2018_17Networks_LH_DorsAttnB_PostC_1,DorsAttnB
72,HFD,-0.20935281309923792,Schaefer2018_17Networks_LH_DorsAttnB_PostC_1,DorsAttnB
72,Spectral_Slope,0.3247471636307089,Schaefer2018_17Networks_LH_DorsAttnB_PostC_1,DorsAttnB
73,DFA,0.2670820038473104,Schaefer2018_17Networks_LH_DorsAttnB_PostC_2,DorsAttnB
73,HFD,-0.28483148535633374,Schaefer2018_17Networks_LH_DorsAttnB_PostC_2,DorsAttnB
73,Spectral_Slope,0.22873440081342916,Schaefer2018_17Networks_LH_DorsAttnB_PostC_2,DorsAttnB
74,DFA,0.24669310290538135,Schaefer2018_17Networks_LH_DorsAttnB_PostC_3,DorsAttnB
74,HFD,-0.25110648720168716,Schaefer2018_17Networks_LH_DorsAttnB_PostC_3,DorsAttnB
74,Spectral_Slope,0.3816379007336262,Schaefer2018_17Networks_LH_DorsAttnB_PostC_3,DorsAttnB
75,DFA,0.1888452766781549,Schaefer2018_17Networks_LH_DorsAttnB_PostC_4,DorsAttnB
75,HFD,-0.2517915421728659,Schaefer2018_17Networks_LH_DorsAttnB_PostC_4,DorsAttnB
75,Spectral_Slope,0.28047978453933825,Schaefer2018_17Networks_LH_DorsAttnB_PostC_4,DorsAttnB
76,DFA,-0.007281738464800854,Schaefer2018_17Networks_LH_DorsAttnB_PostC_5,DorsAttnB
76,HFD,0.0070080725504390404,Schaefer2018_17Networks_LH_DorsAttnB_PostC_5,DorsAttnB
76,Spectral_Slope,0.0175479901960918,Schaefer2018_17Networks_LH_DorsAttnB_PostC_5,DorsAttnB
77,DFA,-0.01835449206728016,Schaefer2018_17Networks_LH_DorsAttnB_PostC_6,DorsAttnB
77,HFD,-0.09865172338654009,Schaefer2018_17Networks_LH_DorsAttnB_PostC_6,DorsAttnB
77,Spectral_Slope,0.1351015428304461,Schaefer2018_17Networks_LH_DorsAttnB_PostC_6,DorsAttnB
78,DFA,0.009160852518013232,Schaefer2018_17Networks_LH_DorsAttnB_PostC_7,DorsAttnB
78,HFD,-0.24263882135632353,Schaefer2018_17Networks_LH_DorsAttnB_PostC_7,DorsAttnB
78,Spectral_Slope,0.15993698833771205,Schaefer2018_17Networks_LH_DorsAttnB_PostC_7,DorsAttnB
79,DFA,0.1040343687458814,Schaefer2018_17Networks_LH_DorsAttnB_PostC_8,DorsAttnB
79,HFD,-0.1668136619026984,Schaefer2018_17Networks_LH_DorsAttnB_PostC_8,DorsAttnB
79,Spectral_Slope,0.18847725422760403,Schaefer2018_17Networks_LH_DorsAttnB_PostC_8,DorsAttnB
