feature,group1,group2,cohens_d,welch_t_stat,welch_df,welch_p_approx,mannwhitney_u,mannwhitney_p,mean_group1,mean_group2,median_group1,median_group2,n_group1,n_group2,fdr_welch_p,fdr_mannwhitney_p
Spectral_Slope,CN,MCI,0.16852016742602816,0.9750467898209699,82.128484581982,0.32953705098658737,4027.0,0.4642418122928391,0.5583220163916373,0.5224043027209528,0.5588443577199294,0.5583438480576892,154,56,0.7744474410988023,0.8052735313728632
Spectral_Slope,CN,Dementia,0.15795982473175993,0.6349001056540119,22.3976637072494,0.5254935681675712,1343.0,0.5601719960502738,0.5583220163916373,0.5267813497140197,0.5588443577199294,0.505634508465485,154,19,0.7006580908900949,0.7200609706094594
Spectral_Slope,MCI,Dementia,-0.018373024081594025,-0.07607551392988925,37.33855255257659,0.9393590207281706,530.0,0.9805625134287135,0.5224043027209528,0.5267813497140197,0.5583438480576892,0.505634508465485,56,19,0.9450508976998795,1.0
DFA,CN,MCI,0.05026632965651936,0.3050076209178677,88.58502985920282,0.7603603480615739,4216.0,0.8052735313728632,0.6936844423486903,0.6902280412200827,0.6948400810062143,0.6979564755976928,154,56,0.7744474410988023,0.8052735313728632
DFA,CN,Dementia,-0.0753998882551646,-0.32840909666905777,23.452831327827315,0.7426023659232397,1375.0,0.6692119779646042,0.6936844423486903,0.6986615030217318,0.6948400810062143,0.6909325904260274,154,19,0.7555243318490787,0.7300494305068409
DFA,MCI,Dementia,-0.11753313749554087,-0.48635159692490987,37.28862100441651,0.6267179024318974,492.0,0.6260643569224023,0.6902280412200827,0.6986615030217318,0.6979564755976928,0.6909325904260274,56,19,0.8356238699091966,0.9782781757689605
HFD,CN,MCI,-0.0817981679426838,-0.4839123713762109,84.99802103670639,0.6284480600751383,4036.0,0.4784684566804909,0.9184135351023075,0.9213857016060911,0.9206596831318101,0.9222436561382152,154,56,0.7744474410988023,0.8052735313728632
HFD,CN,Dementia,-0.06906667267880619,-0.31136345614440497,23.984958851099574,0.7555243318490787,1450.0,0.9496761329224612,0.9184135351023075,0.9207708774798637,0.9206596831318101,0.9158127601897608,154,19,0.7555243318490787,0.9496761329224612
HFD,MCI,Dementia,0.015887496287473452,0.06892301632912998,41.40026343985776,0.9450508976998795,510.0,0.7886988913762167,0.9213857016060911,0.9207708774798637,0.9222436561382152,0.9158127601897608,56,19,0.9450508976998795,1.0
Hvar,CN,MCI,-0.3041784161472325,-1.9018654478819648,93.30953946416975,0.057188747334891765,3335.0,0.012109541824166126,0.008309764544791489,0.009005076649468558,0.0077642326241166,0.00838768789554145,154,56,0.3431324840093506,0.1190984592671569
Hvar,CN,Dementia,-0.16995317938100638,-0.9819754334947919,30.127869541081406,0.326111951082126,1118.0,0.09394700431334368,0.008309764544791489,0.008680613953342279,0.0077642326241166,0.0083423351740958,154,19,0.489167926623189,0.16105200739430345
Hvar,MCI,Dementia,0.14868172950828215,0.7074364884206958,51.90971595627684,0.4792952682640701,532.0,1.0,0.009005076649468558,0.008680613953342279,0.00838768789554145,0.0083423351740958,56,19,0.8216490313098345,1.0
Hrange,CN,MCI,-0.3091899454221185,-1.9683651379272995,96.43218939167889,0.049026040108562485,3405.0,0.019849743211192816,0.2880641423257037,0.29803623680314434,0.28399708641966886,0.2947076407754152,154,56,0.3431324840093506,0.1190984592671569
Hrange,CN,Dementia,-0.26805685697915227,-1.3498870957824154,26.124057448081366,0.17705220154306867,1142.0,0.1191342649630065,0.2880641423257037,0.296491027875198,0.28399708641966886,0.2924130376245836,154,19,0.3035180597881177,0.17870139744450975
Hrange,MCI,Dementia,0.05010119245568663,0.2158886051583846,40.76496964304859,0.8290745794329024,521.0,0.8934023549230656,0.29803623680314434,0.296491027875198,0.2947076407754152,0.2924130376245836,56,19,0.9450508976998795,1.0
Htrend,CN,MCI,0.221344894430763,1.2990620194993874,83.9402838413773,0.1939226460020116,3764.0,0.15934911811990604,-2.1481967422032325e-05,-0.0018971019603862892,-0.0002475461996779,-0.0024582366501256503,154,56,0.7744474410988023,0.6373964724796242
Htrend,CN,Dementia,0.1002411228064937,0.5409589527936745,27.90245560010863,0.5885358753609102,1355.0,0.6000508088412162,-2.1481967422032325e-05,-0.0008018955205562631,-0.0002475461996779,-0.000865510745967,154,19,0.7062430504330923,0.7200609706094594
Htrend,MCI,Dementia,-0.12383506501944819,-0.5997694085857666,54.30265164444882,0.5486599235951632,495.0,0.6521854505126403,-0.0018971019603862892,-0.0008018955205562631,-0.0024582366501256503,-0.000865510745967,56,19,0.8229898853927449,0.9782781757689605
