feature,group1,group2,cohens_d,welch_t_stat,welch_df,welch_p_approx,mannwhitney_u,mannwhitney_p,mean_group1,mean_group2,median_group1,median_group2,n_group1,n_group2,fdr_welch_p,fdr_mannwhitney_p
Spectral_Slope,MCI,Dementia,-0.3049330264219697,-1.1828119853921675,32.7991572399374,0.23688366946261086,425.0,0.19241870365069857,0.6848907761928699,0.7492668717890949,0.6791021536865305,0.7663740830760785,56,19,0.466525352168588,0.32986063482976896
DFA,CN,MCI,-0.1950513874607827,-1.140893793411683,83.50261067307059,0.2539141225575985,3761.0,0.1570778766483667,0.8048845271510034,0.8186353942748522,0.8047511629987372,0.8092841746939206,154,56,0.6382498996988732,0.5947347034031842
DFA,CN,Dementia,-0.7124678687865086,-2.701180862642764,21.764663777105707,0.006909375419471342,918.0,0.008147108944433379,0.8048845271510034,0.8527611866850168,0.8047511629987372,0.8579495731824903,154,19,0.03085217393633144,0.032588435777733515
DFA,MCI,Dementia,-0.43135280486163585,-1.701689965131272,33.86097299506613,0.08881350253253428,410.0,0.13723022125272144,0.8186353942748522,0.8527611866850168,0.8092841746939206,0.8579495731824903,56,19,0.35525401013013713,0.32986063482976896
HFD,CN,MCI,0.03398726957107049,0.197832263633082,82.8801199077685,0.8431763022924628,4261.0,0.8958006211305285,0.88527852552141,0.8840282212678677,0.8892525398042546,0.8906925469249651,154,56,0.8726735337256765,0.8958006211305284
HFD,CN,Dementia,0.47998722044313213,1.6780734209142463,21.033708250282835,0.09333276674091762,1094.0,0.07322077224694268,0.88527852552141,0.8682668973052201,0.8892525398042546,0.874027646627227,154,19,0.22399864017820229,0.12552132385190173
HFD,MCI,Dementia,0.37108082510461754,1.3972727254465158,31.09831018935796,0.1623315744000422,410.0,0.13723022125272144,0.8840282212678677,0.8682668973052201,0.8906925469249651,0.874027646627227,56,19,0.41261039016947054,0.32986063482976896
Hvar,CN,MCI,-0.18162013964120607,-1.2362649566585908,110.21206412502272,0.21636009256116573,3667.0,0.09764893487660609,0.010530993047108408,0.01092977413888382,0.0100957233470794,0.01052520668725755,154,56,0.6382498996988732,0.5858936092596365
Hvar,CN,Dementia,-0.827410404676861,-2.6643797589582685,20.43186900572067,0.00771304348408286,792.0,0.0011234796664933988,0.010530993047108408,0.012489773116302352,0.0100957233470794,0.0115082094082193,154,19,0.03085217393633144,0.006740877998960393
Hvar,MCI,Dementia,-0.6737768887159559,-2.0520869052318997,23.223529104798903,0.04016121732079947,336.0,0.01695688247615945,0.01092977413888382,0.012489773116302352,0.01052520668725755,0.0115082094082193,56,19,0.24096730392479682,0.13206302431055583
Hrange,CN,MCI,-0.2707746150017132,-1.8465873388811198,110.65389981561717,0.06480697057311202,3502.0,0.03751819480472052,0.3248162204246963,0.33252852846093006,0.3202785924107149,0.32906899440649373,154,56,0.6382498996988732,0.4502183376566462
Hrange,CN,Dementia,-0.8924268487067027,-3.107549029081944,21.00147677783532,0.0018864569106802342,735.0,0.00040877104394199115,0.3248162204246963,0.3517834955336908,0.3202785924107149,0.3422144893289746,154,19,0.02263748292816281,0.004905252527303894
Hrange,MCI,Dementia,-0.670150511423337,-2.1326053422311304,24.398293635210408,0.032957114720013836,344.0,0.022010504051759305,0.33252852846093006,0.3517834955336908,0.32906899440649373,0.3422144893289746,56,19,0.24096730392479682,0.13206302431055583
Htrend,CN,MCI,-0.032704757606308005,-0.20992228417361602,97.93112210930231,0.8337283294700293,4200.0,0.7736406949105501,0.0004301770481860715,0.000709796590120461,0.00021401174457235002,0.00040263422124064995,154,56,0.8726735337256765,0.8958006211305284
Htrend,CN,Dementia,-0.013218192602843992,-0.04582959338797544,20.96709469996765,0.9634460714727786,1360.0,0.617037738282161,0.0004301770481860715,0.0005465121454434368,0.00021401174457235002,0.0021128123715964,154,19,0.9634460714727786,0.617037738282161
Htrend,MCI,Dementia,0.0179492372879169,0.06057215920248729,26.279158613887713,0.9516999465359686,508.0,0.7700081451464553,0.000709796590120461,0.0005465121454434368,0.00040263422124064995,0.0021128123715964,56,19,0.9516999465359687,0.7700081451464552
